id,source_db,smiles,name,cas,salt,concentration_m,temperature_K,conductivity_S_cm,viscosity_cp,source_doi,dn,an,epsilon_r,dipole_debye,oxidation_V,reduction_V,family,doi,license,notes
CAL-00100,CALiSol-23,,EC+DMC,,LiPDI,1.0,288.0815068,5.683317927,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00101,CALiSol-23,,EC+DMC,,LiPDI,1.0,293.15,6.370741414,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00102,CALiSol-23,,EC+DMC,,LiPDI,1.0,297.9445205,7.098494906,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00103,CALiSol-23,,EC+DMC,,LiPDI,1.0,302.8760274,7.863851661,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00104,CALiSol-23,,EC+DMC,,LiPDI,1.0,312.8760274,9.264321784,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00105,CALiSol-23,,EC+DMC,,LiPDI,1.0,317.9445205,9.967978163,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00106,CALiSol-23,,EC+DMC,,LiPF6,1.0,253.4239726,3.307854125,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00107,CALiSol-23,,EC+DMC,,LiPF6,1.0,258.3554795,4.071672861,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00108,CALiSol-23,,EC+DMC,,LiPF6,1.0,263.2869863,4.838902914,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00109,CALiSol-23,,EC+DMC,,LiPF6,1.0,268.2184932,5.818420512,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00110,CALiSol-23,,EC+DMC,,LiPF6,1.0,273.15,6.715351084,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00111,CALiSol-23,,EC+DMC,,LiPF6,1.0,278.2184932,7.705930369,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00112,CALiSol-23,,EC+DMC,,LiPF6,1.0,283.15,8.7903169,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00113,CALiSol-23,,EC+DMC,,LiPF6,1.0,288.0815068,9.795252881,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00114,CALiSol-23,,EC+DMC,,LiPF6,1.0,293.0130137,10.91507623,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00115,CALiSol-23,,EC+DMC,,LiPF6,1.0,297.9445205,12.09193518,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00116,CALiSol-23,,EC+DMC,,LiPF6,1.0,303.0130137,13.31856972,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00117,CALiSol-23,,EC+DMC,,LiPF6,1.0,312.8760274,15.68921029,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00118,CALiSol-23,,EC+DMC,,LiPF6,1.0,317.8075342,16.97859662,nan,10.1016/j.jpowsour.2011.06.030,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00119,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,8.373333333,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00120,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,9.066666667,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00121,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,9.3,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00122,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,9.373333333,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00123,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,9.446666667,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00124,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,9.313333333,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00125,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,9.093333333,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00126,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,8.886666667,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00127,CALiSol-23,,EC+DMC,,LiTFSI,1.0,298.0,8.666666667,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00128,CALiSol-23,,EC,,LiTFSI,1.0,298.0,7.906666667,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00129,CALiSol-23,,DMC,,LiTFSI,1.0,298.0,6.993333333,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00130,CALiSol-23,,EC+DMC,,LiPF6,1.0,260.9124652,5.037117229,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00131,CALiSol-23,,EC+DMC,,LiPF6,1.0,261.6795546,5.194092174,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00132,CALiSol-23,,EC+DMC,,LiPF6,1.0,262.1373337,5.247448191,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00133,CALiSol-23,,EC+DMC,,LiPF6,1.0,262.90133,5.353386947,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00134,CALiSol-23,,EC+DMC,,LiPF6,1.0,263.2106403,5.457005877,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00135,CALiSol-23,,EC+DMC,,LiPF6,1.0,264.2808537,5.615527374,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00136,CALiSol-23,,EC+DMC,,LiPF6,1.0,265.0479431,5.77250232,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00137,CALiSol-23,,EC+DMC,,LiPF6,1.0,266.1243427,6.033096195,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00138,CALiSol-23,,EC+DMC,,LiPF6,1.0,267.7977111,6.143674606,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00139,CALiSol-23,,EC+DMC,,LiPF6,1.0,268.1039282,6.196257346,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00140,CALiSol-23,,EC+DMC,,LiPF6,1.0,269.0256727,6.405041757,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00141,CALiSol-23,,EC+DMC,,LiPF6,1.0,269.9443242,6.562789978,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00142,CALiSol-23,,EC+DMC,,LiPF6,1.0,271.0114445,6.670275286,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00143,CALiSol-23,,EC+DMC,,LiPF6,1.0,272.236313,6.880606248,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00144,CALiSol-23,,EC+DMC,,LiPF6,1.0,273.1518713,6.98731828,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00145,CALiSol-23,,EC+DMC,,LiPF6,1.0,273.3065264,7.039127745,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00146,CALiSol-23,,EC+DMC,,LiPF6,1.0,273.6127436,7.091710486,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00147,CALiSol-23,,EC+DMC,,LiPF6,1.0,274.8376121,7.302041448,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00148,CALiSol-23,,EC+DMC,,LiPF6,1.0,274.8468914,7.455150015,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00149,CALiSol-23,,EC+DMC,,LiPF6,1.0,275.3046706,7.508506032,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00150,CALiSol-23,,EC+DMC,,LiPF6,1.0,276.526446,7.667800804,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00151,CALiSol-23,,EC+DMC,,LiPF6,1.0,277.1388803,7.772966285,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00152,CALiSol-23,,EC+DMC,,LiPF6,1.0,278.2121868,7.982523972,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00153,CALiSol-23,,EC+DMC,,LiPF6,1.0,279.1370244,8.242344572,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00154,CALiSol-23,,EC+DMC,,LiPF6,1.0,279.9103,8.501391896,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00155,CALiSol-23,,EC+DMC,,LiPF6,1.0,281.1413548,8.813795237,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00156,CALiSol-23,,EC+DMC,,LiPF6,1.0,282.3600371,8.92205382,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00157,CALiSol-23,,EC+DMC,,LiPF6,1.0,282.9755645,9.07825549,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00158,CALiSol-23,,EC+DMC,,LiPF6,1.0,283.4364367,9.182647696,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00159,CALiSol-23,,EC+DMC,,LiPF6,1.0,284.5066502,9.341169193,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00160,CALiSol-23,,EC+DMC,,LiPF6,1.0,285.7284256,9.500463965,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00161,CALiSol-23,,EC+DMC,,LiPF6,1.0,286.798639,9.658985462,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00162,CALiSol-23,,EC+DMC,,LiPF6,1.0,287.704918,9.612588927,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00163,CALiSol-23,,EC+DMC,,LiPF6,1.0,288.6266625,9.821373337,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00164,CALiSol-23,,EC+DMC,,LiPF6,1.0,288.9390659,9.976028457,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00165,CALiSol-23,,EC+DMC,,LiPF6,1.0,289.0999072,10.1299103,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00166,CALiSol-23,,EC+DMC,,LiPF6,1.0,289.4123105,10.28456542,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00167,CALiSol-23,,EC+DMC,,LiPF6,1.0,289.8700897,10.33792144,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00168,CALiSol-23,,EC+DMC,,LiPF6,1.0,290.7763687,10.2915249,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00169,CALiSol-23,,EC+DMC,,LiPF6,1.0,291.995051,10.39978348,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00170,CALiSol-23,,EC+DMC,,LiPF6,1.0,293.2168265,10.55907826,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00171,CALiSol-23,,EC+DMC,,LiPF6,1.0,293.5261367,10.66269719,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00172,CALiSol-23,,EC+DMC,,LiPF6,1.0,294.4447881,10.82044541,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00173,CALiSol-23,,EC+DMC,,LiPF6,1.0,295.6696567,11.03077637,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00174,CALiSol-23,,EC+DMC,,LiPF6,1.0,297.0460872,11.24188061,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00175,CALiSol-23,,EC+DMC,,LiPF6,1.0,298.8741107,11.40426848,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00176,CALiSol-23,,EC+DMC,,LiPF6,1.0,302.3971543,12.03448809,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00177,CALiSol-23,,EC+DMC,,LiPF6,1.0,308.6978039,13.49520569,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00178,CALiSol-23,,EC+DMC,,LiPF6,1.0,311.9177235,14.12387875,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00179,CALiSol-23,,EC+DMC,,LiPF6,1.0,314.2189916,14.59480359,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00180,CALiSol-23,,EC+DMC,,LiPF6,1.0,316.2171358,15.06418187,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00181,CALiSol-23,,EC+DMC,,LiPF6,1.0,318.2060006,15.38045159,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00182,CALiSol-23,,EC+DMC,,LiPF6,1.0,320.5072688,15.85137643,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00183,CALiSol-23,,EC+DMC,,LiPF6,1.0,326.6316115,16.90303124,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00184,CALiSol-23,,EC+DMC,,LiPF6,1.0,329.2545623,17.68171976,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00185,CALiSol-23,,EC+DMC,,LiPF6,1.0,333.0838231,18.36452212,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00186,CALiSol-23,,EC+DMC,,LiPF6,1.0,336.4491185,18.89189607,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00187,CALiSol-23,,EC+DMC,,LiPF6,1.0,339.8298794,19.67445097,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00188,CALiSol-23,,EC+DMC,,LiPF6,1.0,342.8920507,20.20027838,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00189,CALiSol-23,,EC+DMC,,LiPF6,1.0,345.9604083,20.82817816,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00190,CALiSol-23,,EC+DMC,,LiPF6,1.0,348.4194247,21.40194865,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00191,CALiSol-23,,EC+DMC,,LiPF6,1.0,351.7847201,21.92932261,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00192,CALiSol-23,,EC+DMC,,LiPF6,1.0,354.0952676,22.55335602,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00193,CALiSol-23,,EC+DMC,,LiTFSI,1.0,256.1150634,3.379987628,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00194,CALiSol-23,,EC+DMC,,LiTFSI,1.0,257.0306217,3.48669966,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00195,CALiSol-23,,EC+DMC,,LiTFSI,1.0,258.0946489,3.543148778,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00196,CALiSol-23,,EC+DMC,,LiTFSI,1.0,259.0071141,3.598824621,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00197,CALiSol-23,,EC+DMC,,LiTFSI,1.0,259.9164862,3.603464275,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00198,CALiSol-23,,EC+DMC,,LiTFSI,1.0,261.2867306,3.712496134,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-00199,CALiSol-23,,EC+DMC,,LiTFSI,1.0,262.4992267,3.718682338,nan,10.1016/j.jpowsour.2011.07.071,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
