id,source_db,smiles,name,cas,dn,an,epsilon_r,viscosity_cp,dipole_debye,conductivity_S_cm,oxidation_V,reduction_V,family,doi,license,notes
ELO-13458,ELO,Cn1cc(cc1C(=O)N)C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13459,ELO,C(=NC#N)(SC)SC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13460,ELO,C#CC1=C(N(C)C)S[C](C2=[S]C=CS2)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13461,ELO,c1(cc(ccn1)c1ccncc1C)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13462,ELO,C1CC[C@@](SC1)(C)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13463,ELO,C1C=C(C(=N)O)SC(=C1)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13464,ELO,O(P(OC)(OC)[S])c1cc(C)c(cc1)SC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13465,ELO,c1cc(ccn1)c1ccnc(c1C)C#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13466,ELO,CC(=O)C1=CSC(=[S]1)[C]1SC=C(F)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13467,ELO,C=CC1=CS[C](C2=[S]C=CS2)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13468,ELO,CCC1=COC=C[C@H]1C(Cl)(Cl)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13469,ELO,C(F)(F)(c1ccc(cc1)F)c1ccc(cc1)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13470,ELO,CC(=O)c1c[nH]c(=O)cn1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13471,ELO,[C@@H]1(C[C@H](CSC1)C#C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13472,ELO,COCCOc1ccc2c(c1)[nH]sn2OCCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13473,ELO,Cc1c(ccs1)OCCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13474,ELO,Nc1cnc([nH]1)OC=N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13475,ELO,CCC1CCCC1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13476,ELO,C#CC1(C#C)CCCC1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13477,ELO,CCC1=C(C(=O)O)SC=CS1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13478,ELO,Cc1c2c3c4c(CC2)c(C)ccc4CCc3cc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13479,ELO,CN(C)c1ccc2c(c1)ON(N(=O)=O)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13480,ELO,c1ccc2c(c1)[nH]sn2N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13481,ELO,N/C=N/c1ncc(N)o1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13482,ELO,C=CC1=CCC=C(C=C)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13483,ELO,C=C[C@@H]1CC[C@H](C1)NC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13484,ELO,C(=O)C1CCCCC1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13485,ELO,C#C[C@@H]1CCC[C@@H]1OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13486,ELO,CN(C)C1=CSC(=CS1)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13487,ELO,CNC1=CS/C(=C\2/SC=C(F)S2)/S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13488,ELO,COCCOC1=C(C(Cl)(Cl)Cl)S[C](C2=[S]C=CS2)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13489,ELO,c1(c2ccccc2)cc(c(cc1)Cl)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13490,ELO,c1ccc2c3c1c(=O)n1c(c3ccc2)nc2c1cc(c(c2)C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13491,ELO,C=Cc1cc(=c2ccn(C)cc2)ccn1COC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13492,ELO,CC[C@@H]1CS[C@H](CC)CS1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13493,ELO,S(C1CCCCC1)c1ccccc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13494,ELO,C#Cc1c(C)ccc2c1ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13495,ELO,CN1C=C[C]([C]2C=CN(C)C=C2OCCOCCOC)C(=C1)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13496,ELO,COC1=C(C(=O)N)OC=CO1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13497,ELO,CNc1cncc(F)n1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13498,ELO,CC(=O)C1=C(C(C)(C)C)S[C](C2=[S]C=CS2)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13499,ELO,Cn1ccc(=c2ccn(cc2C(Cl)(Cl)Cl)CCl)cc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13500,ELO,CCc1ccc2c(c1)[nH]sn2N(C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13501,ELO,c1ccc(cc1)c1cc(c2ccccc2)[nH]c1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13502,ELO,C1C=C(N(=O)=O)SC=C1[C]([NH])O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13503,ELO,C=C[C@H]1C=CC=C1N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13504,ELO,O(C(=O)C)[C@H]1[C@H](OC(=O)C)[C@@H](COC(=O)C)O[C@H]([C@@H]1OC(=O)C)OC(=O)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13505,ELO,c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1CC)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13506,ELO,CN(C)c1cc[nH]c1C#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13507,ELO,C1CS[C@@](CS1)(C(Cl)(Cl)Cl)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13508,ELO,c1cnc(cn1)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13509,ELO,O/N=C/1\C=CC(=O)[C@H]1O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13510,ELO,CCc1cscc1C(C)(C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13511,ELO,c1(c(ccc(c1)OC)OC)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13512,ELO,c1cnc(cn1)C(Cl)(Cl)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13513,ELO,C[C@@H]1C=COC(=C1)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13514,ELO,CNc1ccsc1O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13515,ELO,Cc1ccsc1F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13516,ELO,CCc1cn(C)cc(c1=c1ccn(C)cc1)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13517,ELO,Cn1ccc(=c2c(cn(C)cc2Cl)C(F)(F)F)cc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13518,ELO,C#Cc1cc(=c2ccn(C)cc2)cc(n1C)OCCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13519,ELO,C#C[C@H]1CCCC[C@H]1C=C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13520,ELO,CC(C)(C)c1ccc(c(c1C(C)(C)C)OCOCCOC)OCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13521,ELO,c1cc2c(c(C#N)c1C#N)[nH]s[nH]2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13522,ELO,c1c(c(cs1)O)C(F)(F)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13523,ELO,C/C(=N/c1ccc2c(c1N)[nH]s[nH]2)/O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13524,ELO,C=Cc1c/c(=c/2\ccn(C)c(c2)N(C)C)/ccn1C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13525,ELO,C(=CN(C)C)(C(=O)OC)C(=O)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13526,ELO,Cn1ccc(=c2cc(n(C)cc2N)OC)cc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13527,ELO,C=Cc1ccc(C=C)c2c1ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13528,ELO,c1(cc2c(cc1)ncc(n2)CC)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13529,ELO,c1(c(ccs1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13530,ELO,CCc1cccc2c1ON(C)O2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13531,ELO,C#C[C@@H]1C=COC=C1N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13532,ELO,Cc1c(cc[nH]1)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13533,ELO,Cc1ccc2c(c1)n(C(Cl)(Cl)Cl)s[nH]2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13534,ELO,COCCOc1ccc(C(Br)(Br)Br)s1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13535,ELO,c1cn(ccc1=c1ccn(cc1)CN)CF,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13536,ELO,C#Cc1cc(=c2ccn(C)cc2)c(cn1C)OC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13537,ELO,P(CC)(CC)CC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13538,ELO,C[C]1N=C([NH])NC(=O)N1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13539,ELO,C1=C[C@H](C(=C1)C(Cl)(Cl)Cl)C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13540,ELO,C#CC1=CSC=C(C1)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13541,ELO,CC(C)(C)c1cc(cc(c1OC)C(C)(C)C)OCCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13542,ELO,C=Cc1c2CCCCc2c(c(c1O)O)N(C)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13543,ELO,COCCOc1c(ccc2c1ONO2)Cl,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13544,ELO,C(C(C)(C)C)C=C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13545,ELO,CC(=O)c1cc(=c2ccn(C)cc2)c(cn1C)N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13546,ELO,N(=C\CCC)/CCCC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13547,ELO,CN(C)C1=CCC=C1N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13548,ELO,[C@@H]1(C[C@H](CSC1)C)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13549,ELO,C#CC1=C(O)S[C](C2=[S]C=CS2)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13550,ELO,N=C1OC(=O)CCC1=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13551,ELO,COCCOCCOc1ccc2c(c1C#N)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13552,ELO,C#Cc1ccc2c(c1C(=O)C)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13553,ELO,c1cc2c(c(c1C#N)N(=O)=O)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13554,ELO,C#CCn1ccc(=c2ccn(C)cc2)cc1O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13555,ELO,CC(=O)c1cc2c(cc1O)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13556,ELO,c1ccc(cc1)[C@H]1CCC[C@H]1C#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13557,ELO,C#CC1=COC=C(N)O1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13558,ELO,c1csc(c1C#N)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13559,ELO,c1ccc(cc1)c1cc(cc2c1[nH]s[nH]2)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13560,ELO,[C@@H]1(C[C@H](CSC1)O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13561,ELO,C/C(=N/c1ccc(/N=C(/C)\O)s1)/O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13562,ELO,CNc1ccc(c2c1ONO2)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13563,ELO,CNc1cnc(cn1)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13564,ELO,C1=C(C(=O)O)S/C(=C\2/SC=C(Cl)S2)/S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13565,ELO,c1cc2c(c(c1C(=O)O)C(F)(F)F)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13566,ELO,O=C1c2c(C=CC1=O)cccc2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13567,ELO,O=CNCc1n[nH]nc1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13568,ELO,CCc1ccc(c2c1[nH]s[nH]2)/N=C(/C)\O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13569,ELO,c1cc2c3c4c1c(=O)n(c(=O)c4cc(c3c1c3c2c(cc2c3c(cc1)c(=O)n(c2=O)C)C#N)C#N)C,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13570,ELO,CN(C)C1=C[C@@H](C=CO1)C#N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13571,ELO,Cn1ccc(=c2ccn(cc2)COCCOC)c(c1)OCCOCCOCCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13572,ELO,CCc1c(C(Br)(Br)Br)nccn1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13573,ELO,CC(=O)c1cccc2c1[nH]sn2O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13574,ELO,C#Cc1c(N)nccn1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13575,ELO,CC1=CC=CCC1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13576,ELO,Oc1ccc(F)[nH]c1=N,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13577,ELO,CN1C=C[C]([C]2C=CN(C)C=C2N(=O)=O)C(=C1)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13578,ELO,Cc1cc2c(cc1)nn[nH]2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13579,ELO,C#C[C@@H]1C=CC=C1F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13580,ELO,c1ccc(cc1)c1ccsc1O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13581,ELO,C(=O)(O)c1c(F)c(F)c(c(c1F)F)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13582,ELO,C/C(=N/c1c(nccn1)OCCOCCOC)/O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13583,ELO,C1=C[S]=C([C]2SC(=C(F)S2)C#N)S1,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13584,ELO,C1C(=COC=C1F)[C]([NH])O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13585,ELO,[C]([C](C(C(F)(F)F)(F)F)C(F)(F)F)(C(C(F)(F)F)(F)F)C(F)(F)F,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13586,ELO,CN1C=C[C@@H](C=C1)[C@@H]1C=C(N(C)C=C1C(=O)O)N(=O)=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13587,ELO,CN1[N]N=C(N)[CH]C1=O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13588,ELO,c1(cc2c(cc1)nccn2)CC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13589,ELO,C=Cc1ccc2c(c1)[nH]sn2OCCOC,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13590,ELO,C=Cc1ccc2c(c1Cl)ONO2,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
ELO-13591,ELO,C1C(=CSC=C1N(=O)=O)C(=O)O,,,nan,nan,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1021/acs.chemmater.4c03196,MIT,Electrolytomics
