mol_id,smiles,dn_rf,dn_empirical,dn_final,confidence,is_anchor
2982,COC(=O)CCCO,17.332800000000024,18.25501659361645,17.78793275267915,high,False
2983,COC(=O)CCCN,27.264800000000044,22.809162322522212,24.9376672704386,medium,False
2984,COC(=O)CCCF,16.876400000000018,16.430526734911425,16.651971096211387,high,False
2985,COC(=O)CCCC=O,17.637400000000035,18.241795117627607,17.93705207685047,high,False
2986,COC(=O)CCCC#N,25.608400000000053,22.784266450138276,24.155094886208214,high,False
2987,COCCCC(=O)OC,17.610000000000024,18.244501744548035,17.92444352613189,high,False
2988,CCCCCCC(=O)OC,16.929600000000036,19.902381899719096,18.35590816629581,high,False
2989,COC(=O)CCCCO,17.033200000000022,18.256323623932524,17.634160358553164,high,False
2990,COC(=O)CCCCN,27.18580000000003,22.81353658302497,24.90390015316478,medium,False
2991,COC(=O)CCCCF,16.627400000000016,16.435567355579842,16.531205420300374,high,False
2992,COC(=O)CCCCC=O,17.840200000000028,18.248187654895677,18.04304069165922,high,False
2993,COC(=O)CCCCC#N,25.643600000000042,22.79033262801375,24.174907937357993,high,False
2994,COCCCCC(=O)OC,17.59000000000002,18.251060187085496,17.91748165035573,high,False
2995,CCCCCCCC(=O)OC,16.963200000000032,19.915321912619618,18.380086742672074,high,False
2996,COC(=O)CCCCCO,17.21440000000002,18.26447255482622,17.731664793464848,high,False
2997,COC(=O)CCCCCN,27.904400000000035,22.822916391252633,25.23608107745873,medium,False
2998,COC(=O)CCCCCF,16.101000000000017,16.446138995582512,16.272654484375753,high,False
2999,COC(=O)CCCCCC=O,17.736800000000027,18.25877095124909,17.995893103931113,high,False
3000,COC(=O)CCCCCC#N,26.339200000000034,22.80100857759785,24.506332347519205,medium,False
3001,COCCCCCC(=O)OC,17.72820000000003,18.262730929895156,17.993480665823604,high,False
3002,CCC(C)CC(=O)OC,17.027600000000024,19.87987478702116,18.39854765799415,high,False
3003,CCCC(C)CC(=O)OC,16.91800000000002,19.887053538289784,18.342550852070357,high,False
3004,COC(=O)CC(C)CO,17.05840000000002,18.251532776002676,17.64488443448028,high,False
3005,COC(=O)CC(C)CN,27.97240000000002,22.803982319557086,25.256328217608733,medium,False
3006,COC(=O)CC(C)CF,16.18880000000002,16.40416874789979,16.296128590128404,high,False
3007,COC(=O)CC(C)CC=O,17.28760000000003,18.239218022622126,17.757035380036918,high,False
3008,COC(=O)CC(C)CC#N,26.376200000000043,22.781470111478786,24.513029432413852,medium,False
3009,COCC(C)CC(=O)OC,16.95740000000002,18.241019776011893,17.587503198286687,high,False
3010,CNC(=O)CCC=O,27.69840000000005,22.729911228645147,25.091476105950917,medium,False
3011,CNC(=O)CCC#N,26.904600000000052,27.277429940843763,27.09037359628742,high,False
3012,CNC(=O)CCOC,28.032600000000052,22.743596966494152,25.249993194512847,medium,False
3013,CNC(=O)CCCO,28.044800000000034,22.73249774447713,25.24932380766489,medium,False
3014,CNC(=O)CCCN,28.37200000000003,27.28669609771567,27.8240568875998,high,False
3015,CNC(=O)CCCF,27.95600000000004,20.91835866789371,24.182506795608212,low,False
3016,CNC(=O)CCCC=O,28.196000000000023,22.719275685341106,25.309932777940723,medium,False
3017,CNC(=O)CCCOC,28.41480000000002,22.721982883952016,25.409458853956732,medium,False
3018,CCCCCCC(=O)NC,29.03820000000002,24.379915739305908,26.607308567781022,medium,False
3019,CNC(=O)CCCCO,28.10760000000003,22.733856508837654,25.278333513264002,medium,False
3020,CNC(=O)CCCCN,28.457600000000024,27.29107038909599,27.868232177602128,high,False
3021,CNC(=O)CCCCF,28.235200000000024,20.924366523841716,24.306453333918878,low,False
3022,CNC(=O)CCCCC=O,28.23760000000002,22.725720588336564,25.332189160931453,medium,False
3023,CNC(=O)CCCCC#N,27.455400000000026,27.267865543499248,27.361472102995297,high,False
3024,CNC(=O)CCCCOC,28.470800000000025,22.728593071701077,25.438184440438896,medium,False
3025,CCCCCCCC(=O)NC,28.947400000000023,24.392855752201946,26.572725727732394,medium,False
3026,CNC(=O)CCCCCO,28.828600000000026,22.74200638524368,25.60508162997409,medium,False
3027,CNC(=O)CCCCCN,29.23720000000003,27.300450229695826,28.252233955134656,high,False
3028,CNC(=O)CCCCCF,28.814000000000025,20.935533239264863,24.56087243475236,low,False
3029,CNC(=O)CCCCCC=O,29.057800000000025,22.73630478341354,25.70344329336975,medium,False
3030,CNC(=O)CCCCCC#N,28.281200000000037,27.278542409218403,27.7753472270571,high,False
3031,CNC(=O)CCCCCOC,29.19060000000003,22.740264760307888,25.764354688449778,medium,False
3032,CCC(C)CC(=O)NC,29.340200000000014,24.35743496785849,26.732976142658753,medium,False
3033,CCCC(C)CC(=O)NC,29.351200000000013,24.36461371733004,26.74192682175497,medium,False
3034,CNC(=O)CC(C)CO,28.847800000000024,22.729040298821165,25.60630408185324,medium,False
3035,CNC(=O)CC(C)CN,29.302400000000024,27.281542558848326,28.273922131115764,high,False
3036,CNC(=O)CC(C)CF,28.782800000000023,20.892027096632248,24.52205206578249,low,False
3037,CNC(=O)CC(C)CC=O,28.99040000000002,22.716724779028254,25.66255907024748,medium,False
3038,CNC(=O)CC(C)CC#N,28.29800000000003,27.258976779343598,27.773630027453486,high,False
3039,CNC(=O)CC(C)COC,29.26460000000002,22.718527289163422,25.784658495051904,medium,False
3040,CC(=O)CCC=O,18.270600000000027,19.74621733456157,18.9940843009828,high,False
3041,CC(=O)CCC#N,24.96220000000006,24.293736220504478,24.625700036414766,high,False
3042,COCCC(C)=O,17.988200000000035,19.759964211540378,18.853280569440198,high,False
3043,CC(=O)CCCO,17.770200000000017,19.750332481386266,18.73412283136658,high,False
3044,CC(=O)CCCN,27.53320000000004,24.304589492115078,25.868574050463312,high,False
3045,CC(=O)CCCF,17.278800000000018,17.91776230814761,17.59538096689075,high,False
3046,CC(=O)CCCC=O,18.39940000000002,19.737109840397064,19.056520637236016,high,False
3047,COCCCC(C)=O,18.268200000000018,19.73981760799598,18.989758714275244,high,False
3048,CCCCCCC(C)=O,17.41720000000002,21.397809252813815,19.30517866579093,medium,False
3049,CC(=O)CCCCO,17.697200000000013,19.751748953675413,18.696273735238922,high,False
3050,CC(=O)CCCCN,27.661800000000028,24.308963864751856,25.931249422925877,high,False
3051,CC(=O)CCCCF,17.005200000000013,17.92072097549113,17.456959767737967,high,False
3052,CC(=O)CCCCC=O,18.350600000000025,19.74361308801522,19.03436750546055,high,False
3053,CC(=O)CCCCC#N,25.851200000000045,24.28575802293447,25.056256460263267,high,False
3054,COCCCCC(C)=O,18.158400000000018,19.74648551621586,18.935801609587443,high,False
3055,CCCCCCCC(C)=O,17.332800000000017,21.41074926570485,19.264169716668544,medium,False
3056,CC(=O)CCCCCO,17.951600000000017,19.7598998884858,18.83406007312661,high,False
3057,CC(=O)CCCCCN,28.170000000000037,24.318343741928906,26.173416727858406,medium,False
3058,CC(=O)CCCCCF,17.147200000000016,17.929741855889944,17.53410589540614,high,False
3059,CC(=O)CCCCCC=O,17.832000000000026,19.754198288603185,18.768507236388633,high,False
3060,CC(=O)CCCCCC#N,26.72080000000004,24.296435913801623,25.47979993574344,high,False
3061,COCCCCCC(C)=O,18.102400000000024,19.75815826354473,18.912167621666022,high,False
3062,CCC(C)CC(C)=O,17.46100000000002,21.375357334249706,19.319293838371383,medium,False
3063,CCCC(C)CC(C)=O,17.090600000000016,21.382536081631184,19.11649474032115,medium,False
3064,CC(=O)CC(C)CO,17.718200000000014,19.746903921953894,18.70506864649162,high,False
3065,CC(=O)CC(C)CN,28.846800000000027,24.29946494265623,26.475683283115025,medium,False
3066,CC(=O)CC(C)CF,16.58080000000002,17.891459671817266,17.22366727867408,high,False
3067,CC(=O)CC(C)CC=O,17.60560000000002,19.734587616451286,18.639722523154553,high,False
3068,CC(=O)CC(C)CC#N,26.712400000000034,24.27683949659723,25.46551879245551,high,False
3069,COCC(C)CC(C)=O,17.840400000000027,19.73639090142104,18.764463974164368,high,False
3070,O=CNCCCCCO,28.112000000000034,22.842742189159875,25.340780738202664,medium,False
3071,NCCCCCNC=O,29.12400000000004,27.401999927699958,28.249882227972822,high,False
3072,O=CNCCCCCF,28.227800000000023,20.932212807436745,24.30782418658164,low,False
3073,O=CCCCCCNC=O,28.99880000000003,22.826809456768856,25.72839058462362,medium,False
3074,N#CCCCCCNC=O,28.361000000000033,27.38099520183959,27.866689880920077,high,False
3075,COCCCCCNC=O,28.463000000000033,22.84347567696408,25.498898960414532,medium,False
3076,CCC(C)CNC=O,29.530200000000026,24.461432030464536,26.876587955803178,medium,False
3077,CCCC(C)CNC=O,29.46700000000002,24.47203867958627,26.85363222678394,medium,False
3078,CC(CO)CNC=O,28.948800000000055,22.830278380995445,25.7081536247892,medium,False
3079,CC(CN)CNC=O,29.496200000000044,27.383677291652447,28.42031706596603,high,False
3080,CC(CF)CNC=O,28.86200000000005,20.89818721647012,24.55938678879751,low,False
3081,CC(CC=O)CNC=O,29.067200000000035,22.80330515425191,25.74545069676722,medium,False
3082,CC(CC#N)CNC=O,28.233200000000036,27.36408759603113,27.795247038230602,high,False
3083,COCC(C)CNC=O,29.33380000000003,22.825024792849185,25.875562066716157,medium,False
3084,CCCCCCCCOC=O,17.374400000000023,20.02021441042187,18.650448071090256,high,False
3085,O=COCCCCCCO,17.94980000000002,18.36368495745234,18.15556312123858,high,False
3086,NCCCCCCOC=O,28.011200000000034,22.92352685095244,25.33999793463685,medium,False
3087,O=COCCCCCCF,17.17100000000001,16.4389637945712,16.800995426360373,high,False
3088,O=CCCCCCCOC=O,18.261000000000024,18.33624363609386,18.298583142929687,high,False
3089,N#CCCCCCCOC=O,26.432400000000044,22.903174030171787,24.604590165965245,medium,False
3090,COCCCCCCOC=O,18.179600000000033,18.36622470413607,18.272674096347057,high,False
3091,CCC(C)CCOC=O,17.292200000000022,19.98310395398984,18.589024455123607,high,False
3092,CCCC(C)CCOC=O,17.283200000000026,19.99603670810136,18.59019907460536,high,False
3093,CC(CO)CCOC=O,17.427600000000023,18.346593339116588,17.881193754243274,high,False
3094,CC(CN)CCOC=O,28.209400000000038,22.90321057270453,25.418218433431797,medium,False
3095,CC(CF)CCOC=O,16.27920000000002,16.393112808415502,16.336057113965964,high,False
3096,CC(CC=O)CCOC=O,17.930400000000027,18.30632369790299,18.11738685442468,high,False
3097,CC(CC#N)CCOC=O,26.66620000000005,22.883778475082302,24.70270053197101,medium,False
3098,COCC(C)CCOC=O,17.51360000000003,18.34485368736465,17.924408764001956,high,False
3099,CCCCCCCCCOC=O,17.333400000000022,20.03696601192941,18.63622136247522,high,False
3100,O=COCCCCCCCO,17.839400000000023,18.37864665272768,18.10701601856779,high,False
3101,NCCCCCCCOC=O,27.95860000000004,22.938919710846694,25.324693100365092,medium,False
3102,O=COCCCCCCCF,17.080400000000015,16.451723045829986,16.76311457671261,high,False
3103,O=CCCCCCCCOC=O,17.936600000000023,18.35148491473542,18.14285656454473,high,False
3104,N#CCCCCCCCOC=O,26.49480000000004,22.919054197657424,24.642154068914,medium,False
3105,COCCCCCCCOC=O,17.312400000000032,18.382545134073272,17.839449946092248,high,False
3106,CCC(C)CCCOC=O,17.378800000000023,19.999013987149002,18.642930678406373,high,False
3107,CCCC(C)CCCOC=O,17.169200000000032,20.013607058165725,18.536925912973263,high,False
3108,CC(CO)CCCOC=O,17.520600000000023,18.360704027565237,17.93573391264935,high,False
3109,CC(CN)CCCOC=O,28.12360000000003,22.91826711329305,25.38787460555549,medium,False
3110,CC(CF)CCCOC=O,16.713400000000014,16.400024200732705,16.5559706594487,high,False
3111,CC(CC=O)CCCOC=O,18.161200000000026,18.31780964491354,18.23933673473913,high,False
3112,CC(CC#N)CCCOC=O,26.70420000000004,22.899645537108142,24.72886399234797,medium,False
3113,COCC(C)CCCOC=O,17.415200000000027,18.36143934681378,17.882061920053623,high,False
3114,O=C1OCC1CO,17.016600000000018,18.311973616618097,17.652408624449635,high,False
3115,NCC1COC1=O,26.402200000000004,22.84809472744422,24.560943927563695,medium,False
3116,O=C1OCC1CF,16.489000000000022,16.459077672320085,16.474032042547634,high,False
3117,O=CCC1COC1=O,17.168000000000017,18.279367775211178,17.714970673552518,high,False
3118,N#CCC1COC1=O,24.990400000000026,22.827098816304783,23.884269514870738,high,False
3119,COCC1COC1=O,16.665400000000016,18.293314140782954,17.46039511241955,high,False
3120,O=C1OCC1CCO,16.859000000000016,18.27541039657012,17.552924083347936,high,False
3121,NCCC1COC1=O,27.06100000000001,22.829216968267453,24.855209521914833,medium,False
3122,O=C1OCC1CCF,16.293400000000016,16.438727144385474,16.36590226215257,high,False
3123,O=CCCC1COC1=O,16.92480000000002,18.26216706844196,17.580771462025403,high,False
3124,N#CCCC1COC1=O,25.512200000000025,22.804648425843695,24.120463336549115,high,False
3125,COCCC1COC1=O,16.641800000000014,18.264895732524373,17.43446993176232,high,False
3126,CCCCCC1COC1=O,16.618800000000018,19.922415881496352,18.195786464217807,medium,False
3127,O=C1OCC1CCCO,16.87600000000002,18.27636872027777,17.562232162325152,high,False
3128,NCCCC1COC1=O,27.26660000000001,22.833571087019195,24.951830582170075,medium,False
3129,O=C1OCC1CCCF,16.507000000000012,16.450184085376254,16.478567555989386,high,False
3130,O=CCCCC1COC1=O,17.210400000000018,18.26823206460712,17.731429190133397,high,False
3131,N#CCCCC1COC1=O,25.723000000000027,22.810377298882237,24.22295058945438,high,False
3132,COCCCC1COC1=O,16.68240000000002,18.271105286295416,17.458690868106206,high,False
3133,CCCCCCC1COC1=O,16.604000000000013,19.9353558944359,18.19358813624223,medium,False
3134,O=C1OCC1CCCCO,16.937400000000014,18.284506713084014,17.59806818949709,high,False
3135,NCCCCC1COC1=O,27.942200000000017,22.8429503833282,25.264249211109238,medium,False
3136,O=C1OCC1CCCCF,16.563400000000016,16.46450374970319,16.513877842827654,high,False
3137,O=CCCCCC1COC1=O,17.45620000000002,18.27880509414912,17.862767912182207,high,False
3138,N#CCCCCC1COC1=O,26.54660000000002,22.821042725614955,24.613433178242534,medium,False
3139,COCCCCC1COC1=O,16.737600000000022,18.282765088202957,17.49313033565766,high,False
3140,CCC(C)C1COC1=O,16.94940000000001,19.89984693050536,18.36546938044078,high,False
3141,CCCC(C)C1COC1=O,16.558600000000013,19.907025709319427,18.15578353887094,medium,False
3142,CC(CO)C1COC1=O,17.089600000000015,18.27186449250679,17.67084761496019,high,False
3143,CC(CN)C1COC1=O,28.063600000000015,22.823974543829628,25.30855373205307,medium,False
3144,CC(CF)C1COC1=O,16.59520000000002,16.413135950565124,16.503916920743958,high,False
3145,CC(CC=O)C1COC1=O,17.203400000000016,18.259528831674494,17.723599473663054,high,False
3146,CC(CC#N)C1COC1=O,26.40060000000002,22.80179064068902,24.535300160963487,medium,False
3147,COCC(C)C1COC1=O,16.840800000000016,18.261351670688597,17.536697842402738,high,False
3148,O=C1NC(=O)C(CO)N1,27.512400000000003,24.171539611498872,25.787924817778606,high,False
3149,NCC1NC(=O)NC1=O,27.814000000000007,28.7086065353585,28.257763219590853,high,False
3150,O=C1NC(=O)C(CF)N1,27.7054,22.33365206724147,24.874942492069238,medium,False
3151,O=CCC1NC(=O)NC1=O,27.83740000000001,24.14170054920279,25.92377624630289,medium,False
3152,N#CCC1NC(=O)NC1=O,26.818400000000015,28.68896710606939,27.737919810926915,high,False
3153,COCC1NC(=O)NC1=O,28.286800000000007,24.152907734236884,26.138256837379423,medium,False
3154,O=C1NC(=O)C(CCO)N1,27.59220000000001,24.127553725797668,25.801788463456454,high,False
3155,NCCC1NC(=O)NC1=O,28.287400000000005,28.680153294258822,28.483099696065686,high,False
3156,O=C1NC(=O)C(CCF)N1,27.95020000000001,22.31953999809463,24.976701280488275,medium,False
3157,O=CCCC1NC(=O)NC1=O,27.907000000000018,24.114403540359035,25.941485300591406,medium,False
3158,N#CCCC1NC(=O)NC1=O,27.092400000000023,28.65687329588105,27.863658662877143,high,False
3159,COCCC1NC(=O)NC1=O,28.40440000000001,24.117058970245193,26.173089038446204,medium,False
3160,CCCCCC1NC(=O)NC1=O,29.022600000000022,25.773380460959046,27.34978083579886,high,False
3161,O=C1NC(=O)C(CCCO)N1,28.026600000000016,24.127384782580258,26.004010505063718,medium,False
3162,NCCCC1NC(=O)NC1=O,28.316200000000016,28.684535659861567,28.499772782458678,high,False
3163,O=C1NC(=O)C(CCCF)N1,28.197800000000015,22.331562011136,25.093842258163875,medium,False
3164,O=CCCCC1NC(=O)NC1=O,28.23600000000002,24.119248833335362,26.09657276459991,medium,False
3165,N#CCCCC1NC(=O)NC1=O,27.370200000000022,28.66139417710968,28.008357518896535,high,False
3166,COCCCC1NC(=O)NC1=O,28.38320000000001,24.122121358232373,26.16606571372512,medium,False
3167,CCCCCCC1NC(=O)NC1=O,29.060800000000018,25.786320474060023,27.374643413797447,high,False
3168,O=C1NC(=O)C(CCCCO)N1,28.06640000000002,24.13547225257762,26.026828820079963,medium,False
3169,NCCCCC1NC(=O)NC1=O,28.33840000000002,28.69391498795707,28.515603456611665,high,False
3170,O=C1NC(=O)C(CCCCF)N1,28.248600000000017,22.349679902412042,25.126622687724613,medium,False
3171,O=CCCCCC1NC(=O)NC1=O,29.01960000000002,24.129770597902816,26.461978211065418,medium,False
3172,N#CCCCCC1NC(=O)NC1=O,27.427200000000028,28.672008243348984,28.04269788183694,high,False
3173,COCCCCC1NC(=O)NC1=O,28.514400000000016,24.133730627928223,26.23278194582109,medium,False
3174,CCC(C)C1NC(=O)NC1=O,28.990200000000016,25.75001224736284,27.322115676746165,high,False
3175,CCCC(C)C1NC(=O)NC1=O,29.153800000000015,25.75719057003727,27.402919232095563,high,False
3176,CC(CO)C1NC(=O)NC1=O,28.342000000000017,24.13014103041666,26.151414055153296,medium,False
3177,CC(CN)C1NC(=O)NC1=O,29.15040000000001,28.67410848502631,28.91127344102835,high,False
3178,CC(CF)C1NC(=O)NC1=O,28.882800000000017,22.299431455090485,25.378534607638162,medium,False
3179,CC(CC=O)C1NC(=O)NC1=O,28.598400000000016,24.110967236026138,26.25900008383355,medium,False
3180,CC(CC#N)C1NC(=O)NC1=O,28.05320000000002,28.65321615434794,28.35162082529241,high,False
3181,COCC(C)C1NC(=O)NC1=O,29.304000000000016,24.119837732866348,26.585855730517984,medium,False
3182,O=C1CCCC1CO,17.260400000000015,19.72741631101286,18.452725990882936,high,False
3183,NCC1CCCC1=O,27.67560000000002,24.264297660548113,25.913876520780637,high,False
3184,O=C1CCCC1CF,16.831000000000017,17.902356734147766,17.35841485252733,high,False
3185,O=CCC1CCCC1=O,17.76060000000002,19.695965092877913,18.703265961552486,high,False
3186,N#CCC1CCCC1=O,25.79800000000003,24.243248888688854,25.008545236186688,high,False
3187,COCC1CCCC1=O,17.64440000000002,19.708747125207523,18.648029863125274,high,False
3188,O=C1CCCC1CCO,17.77960000000002,19.697887722151208,18.71418084086931,high,False
3189,NCCC1CCCC1=O,27.70800000000002,24.251942979262225,25.922438852650384,high,False
3190,O=C1CCCC1CCF,16.534000000000013,17.902168878985258,17.20448953747662,high,False
3191,O=CCCC1CCCC1=O,17.65000000000002,19.684700646387277,18.63960746391232,high,False
3192,N#CCCC1CCCC1=O,26.137800000000027,24.22716356670262,25.164354867028887,high,False
3193,COCCC1CCCC1=O,17.581600000000023,19.687372882029443,18.604717548586684,high,False
3194,CCCCCC1CCCC1=O,16.765000000000022,21.345180904306712,18.91697538880628,medium,False
3195,O=C1CCCC1CCCO,17.404000000000018,19.699128543360708,18.516037188573858,high,False
3196,NCCCC1CCCC1=O,27.838200000000022,24.256335289700576,25.985625123551348,high,False
3197,O=C1CCCC1CCCF,16.608000000000015,17.921696878780597,17.252348876683094,high,False
3198,O=CCCCC1CCCC1=O,17.37880000000002,19.69099313234916,18.498806216847345,high,False
3199,N#CCCCC1CCCC1=O,26.20720000000003,24.233137983191465,25.200847084038585,high,False
3200,COCCCC1CCCC1=O,17.231000000000027,19.69386510716356,18.421318890392616,high,False
3201,CCCCCCC1CCCC1=O,16.79240000000002,21.358120917223214,18.938165425678896,medium,False
3202,O=C1CCCC1CCCCO,17.503600000000016,19.707271687786463,18.5727811787664,high,False
3203,NCCCCC1CCCC1=O,28.495400000000014,24.26571539590579,26.295651094667615,medium,False
3204,O=C1CCCC1CCCCF,16.614200000000018,17.941071871104114,17.264893752377922,high,False
3205,O=CCCCCC1CCCC1=O,17.44720000000002,19.7015700845416,18.54015192977163,high,False
3206,N#CCCCCC1CCCC1=O,27.00760000000003,24.243807711277576,25.588416542316583,high,False
3207,COCCCCC1CCCC1=O,17.239600000000028,19.705530062881902,18.43137151901777,high,False
3208,CCC(C)C1CCCC1=O,17.303600000000017,21.322520557339992,19.20823694970438,medium,False
3209,CCCC(C)C1CCCC1=O,17.122000000000018,21.329699184507426,19.11039270755932,medium,False
3210,CC(CO)C1CCCC1=O,17.422800000000013,19.694250080120753,18.523740990845454,high,False
3211,CC(CN)C1CCCC1=O,28.590400000000017,24.246609338055475,26.329076315335136,medium,False
3212,CC(CF)C1CCCC1=O,16.582400000000014,17.875657016578852,17.216889815286542,high,False
3213,CC(CC=O)C1CCCC1=O,17.386800000000015,19.681970189123525,18.498823727044194,high,False
3214,CC(CC#N)C1CCCC1=O,27.044400000000024,24.224213736186595,25.595494251272534,high,False
3215,COCC(C)C1CCCC1=O,17.25340000000002,19.68373708888615,18.42854821979715,high,False
3216,COCCC#N,24.691200000000066,24.58202039663785,24.63654971820255,high,False
3217,COCCOC,20.357199999999985,20.453288341994394,20.405187610890717,high,False
3218,COCCCN,27.386000000000045,24.929961803259378,26.1291395561366,high,False
3219,COCCCF,19.2096,17.93449429428869,18.56110076465208,high,False
3220,COCCCOC,20.700999999999993,20.427048570187278,20.563568086580858,high,False
3221,CCCCCCOC,18.9148,22.08605939312058,20.439016517655567,high,False
3222,COCCCCO,20.4918,20.002971812091822,20.245910643362606,high,False
3223,COCCCCN,28.04780000000004,24.94076173966953,26.448695565602172,high,False
3224,COCCCCF,19.3096,17.932431260388377,18.608279734182723,high,False
3225,COCCCCC#N,26.425000000000043,24.56798594150884,25.479580618690964,high,False
3226,COCCCCOC,20.580199999999994,20.43662466179887,20.508286687696586,high,False
3227,CCC(C)OC,20.0034,22.036532589790294,20.995370346974383,high,False
3228,CCCC(C)OC,19.4574,22.04694286723001,20.71174029734926,high,False
3229,COC(C)CO,19.8842,20.018842942642486,19.951407891176295,high,False
3230,COC(C)CN,26.97940000000005,24.945796263878467,25.94267942448667,high,False
3231,COC(C)CF,19.0392,17.948780681665777,18.485952102998944,high,False
3232,COC(C)CC=O,18.065800000000024,19.825954702464635,18.925425555685297,high,False
3233,COC(C)CC#N,25.692800000000066,24.57947107494742,25.12997084030164,high,False
3234,COCC(C)OC,20.292599999999997,20.445266021151276,20.36878998028146,high,False
3235,CCOCCC=O,18.130000000000024,19.837951491324223,18.964758383320063,high,False
3236,CCOCCC#N,25.607000000000063,24.58928459228538,25.092983293236646,high,False
3237,CCOCCOC,20.348799999999994,20.436188385625837,20.392447381847596,high,False
3238,CCOCCCN,27.583800000000032,24.94228412562031,26.22981084309009,high,False
3239,CCOCCCF,19.250600000000006,17.93667715032185,18.58202887604004,high,False
3240,CCOCCCC=O,18.521200000000015,19.821389141500116,19.16026911521736,high,False
3241,CCOCCCOC,20.610399999999988,20.409937901939532,20.50992404018441,high,False
3242,CCCCCCOCC,18.898400000000006,22.068948539266138,20.422238297367585,high,False
3243,CCOCCCCO,20.436200000000007,20.013058494265138,20.223522591292085,high,False
3244,CCOCCCCN,28.103000000000034,24.954730010092334,26.482121846136607,high,False
3245,CCOCCCCF,19.042200000000005,17.938636352691553,18.48218334383747,high,False
3246,CCOCCCCC=O,18.49740000000002,19.83039827463727,19.15230558040665,high,False
3247,CCOCCCCC#N,26.356400000000043,24.579998993556636,25.45270683981916,high,False
3248,CCOCCCCOC,20.185599999999994,20.41951380948938,20.302220025229474,high,False
3249,CCOC(C)CC,19.758,22.019409423117036,20.858079762575134,high,False
3250,CCCC(C)OCC,18.540600000000005,22.02981969653561,20.210048863513126,medium,False
3251,CCOC(C)CO,20.098000000000003,20.021673396912295,20.059800396094257,high,False
3252,CCOC(C)CN,27.96100000000005,24.955527833692088,26.415554390507605,high,False
3253,CCOC(C)CF,18.796200000000006,17.94471040337239,18.36552111114379,high,False
3254,CCOC(C)CC=O,17.942000000000014,19.830671942749817,18.862712318137536,high,False
3255,CCOC(C)CC#N,26.362400000000044,24.586722961680703,25.45908532145278,high,False
3256,CCOC(C)COC,19.946999999999992,20.428153727339716,20.18614332653083,high,False
3257,CCCCCCCOC,18.265600000000003,22.10345849136303,20.093106564686323,medium,False
3258,COCCCCCO,20.4868,20.01355210039121,20.248793523819995,high,False
3259,COCCCCCN,28.084800000000033,24.95532136682679,26.473858984346386,high,False
3260,COCCCCCF,18.9768,17.939122544833005,18.450667757801803,high,False
3261,COCCCCCC#N,26.919800000000045,24.581174558314807,25.723924717564465,high,False
3262,COCCCCCOC,19.983400000000003,20.452056800144337,20.2163703928278,high,False
3263,CCC(C)COC,19.699799999999982,22.062717684020672,20.847808657786317,high,False
3264,CCCC(C)COC,18.300800000000002,22.076636011960034,20.10025125036198,medium,False
3265,COCC(C)CO,20.437199999999997,19.990248149270368,20.212488700708487,high,False
3266,COCC(C)CN,28.997000000000043,24.93224624931356,26.887921907268073,medium,False
3267,COCC(C)CF,18.899399999999993,17.91364344890684,18.39992154869878,high,False
3268,COCC(C)CC#N,27.365400000000037,24.56115179857126,25.925388009220285,high,False
3269,COCC(C)COC,19.805399999999995,20.437190781510306,20.11881552935272,high,False
3270,CCCCCCCOCC,18.173400000000015,22.086347637508606,20.034570875252086,medium,False
3271,CCOCCCCCO,19.850000000000005,20.025565150812668,19.937589328793777,high,False
3272,CCOCCCCCN,27.959000000000028,24.970401352447002,26.422480039032415,high,False
3273,CCOCCCCCF,18.49,17.948068660047,18.217019227202595,high,False
3274,CCOCCCCCC=O,18.39860000000002,19.843731629039873,19.107508491429577,high,False
3275,CCOCCCCCC#N,27.131200000000046,24.594556707777496,25.83176023715871,high,False
3276,CCOCCCCCOC,20.001599999999996,20.434945946303266,20.217111931222504,high,False
3277,CCOCC(C)CC,19.515599999999996,22.04560660454526,20.742064512763992,high,False
3278,CCCC(C)COCC,18.031200000000013,22.059524932455574,19.94391400809012,medium,False
3279,CCOCC(C)CO,19.894999999999992,19.997512510641656,19.946190398149106,high,False
3280,CCOCC(C)CN,28.973000000000027,24.944568345441127,26.883433163799342,medium,False
3281,CCOCC(C)CF,18.5326,17.915837975829326,18.221609667393672,high,False
3282,CCOCC(C)CC=O,18.25880000000002,19.81797140619042,19.022417730439788,high,False
3283,CCOCC(C)CC#N,27.251400000000046,24.571238454649436,25.876642897080657,high,False
3284,CCOCC(C)COC,19.855599999999995,20.42009178506889,20.135867859310505,high,False
3285,NCCCO,26.067800000000044,24.56497566309732,25.305234094757736,high,False
3286,OCCCF,18.9588,17.956831089949784,18.451015399379514,high,False
3287,OCCCCO,20.152800000000013,20.010959392771156,20.081754466446373,high,False
3288,NCCCCO,26.898400000000045,24.566285574984285,25.705909357775273,high,False
3289,OCCCCF,19.119200000000006,17.94548867100711,18.52305015376029,high,False
3290,N#CCCCCO,25.78820000000005,24.54370616341119,25.15825914651651,high,False
3291,CCCCCCCO,18.44760000000001,21.664953792898974,19.99165830014817,high,False
3292,OCCCCCO,20.01580000000001,20.01687486904318,20.016337427306592,high,False
3293,NCCCCCO,27.728200000000047,24.57412944288917,26.10357017762744,high,False
3294,OCCCCCF,19.311000000000007,17.946326903323104,18.61616283851408,high,False
3295,N#CCCCCCO,27.24120000000005,24.552864912423207,25.86212488664271,high,False
3296,CCCCCCCCO,18.426400000000008,21.679427272249953,19.98684063801447,medium,False
