id,source_db,smiles,name,cas,formula,sigma_ion_S_cm,E_g_eV,migration_barrier_eV,space_group,icsd_id,dn,an,epsilon_r,viscosity_cp,dipole_debye,conductivity_S_cm,oxidation_V,reduction_V,family,doi,license,notes
SUP-0102,McHaffie_superionic,,Li5GaS4,,Li5GaS4,1.8e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0103,McHaffie_superionic,,Li3.53((Ge0.75P0.25)0.7V0.3O4),,Li3.53((Ge0.75P0.25)0.7V0.3O4),5.1e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0104,McHaffie_superionic,,Li29Zr9Nb3O40,,Li29Zr9Nb3O40,0.000175,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0105,McHaffie_superionic,,Li2.10Sn0.90O2.85,,Li2.10Sn0.90O2.85,1e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0106,McHaffie_superionic,,LiSi2N3,,LiSi2N3,3.97e-10,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0107,McHaffie_superionic,,Li2.53Er0.53Zr0.47Cl6,,Li2.53Er0.53Zr0.47Cl6,0.000934,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0108,McHaffie_superionic,,LiNi0.33Co0.33Mn0.33O2,,LiNi0.33Co0.33Mn0.33O2,6.46e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0109,McHaffie_superionic,,Li2ZnGeO4,,Li2ZnGeO4,7.17e-15,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0110,McHaffie_superionic,,Li0.08Sr0.96Ta2O6,,Li0.08Sr0.96Ta2O6,9.71e-12,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0111,McHaffie_superionic,,Li0.17Sr0.92Ta2O6,,Li0.17Sr0.92Ta2O6,3.41e-10,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0112,McHaffie_superionic,,Li0.25Sr0.88Ta2O6,,Li0.25Sr0.88Ta2O6,1.1e-10,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0113,McHaffie_superionic,,Li3PS4,,Li3PS4,3e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0114,McHaffie_superionic,,Li3.75P0.25Si0.75O4,,Li3.75P0.25Si0.75O4,4.8e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0115,McHaffie_superionic,,LiAlCl4,,LiAlCl4,1e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0116,McHaffie_superionic,,LiIO3,,LiIO3,1.9e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0117,McHaffie_superionic,,LiScO2,,LiScO2,2.74e-17,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0118,McHaffie_superionic,,Li1.3(Al0.3Ti1.7)(PO4)3,,Li1.3(Al0.3Ti1.7)(PO4)3,0.00045838,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0119,McHaffie_superionic,,Li1.5(Al0.5Ge1.5)(PO4)3,,Li1.5(Al0.5Ge1.5)(PO4)3,0.0004,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0120,McHaffie_superionic,,Li1.396Fe0.42Ge1.58(PO4)3,,Li1.396Fe0.42Ge1.58(PO4)3,1.07e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0121,McHaffie_superionic,,Li1.396Fe0.42Ge1.58(PO4)3,,Li1.396Fe0.42Ge1.58(PO4)3,1.71e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0122,McHaffie_superionic,,Li1.396Fe0.42Ge1.58(PO4)3,,Li1.396Fe0.42Ge1.58(PO4)3,1.4e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0123,McHaffie_superionic,,Li1.396Fe0.42Ge1.58(PO4)3,,Li1.396Fe0.42Ge1.58(PO4)3,1.65e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0124,McHaffie_superionic,,Li1.396Fe0.42Ge1.58(PO4)3,,Li1.396Fe0.42Ge1.58(PO4)3,1.62e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0125,McHaffie_superionic,,Li1.396Fe0.42Ge1.58(PO4)3,,Li1.396Fe0.42Ge1.58(PO4)3,1.83e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0126,McHaffie_superionic,,Li6.7Al0.012La3Zr1.56Ta0.25Si0.15O11.91,,Li6.7Al0.012La3Zr1.56Ta0.25Si0.15O11.91,0.00042,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0127,McHaffie_superionic,,Li7.15Al0.012La3Zr1.71Ta0.25Si0.15O12.44,,Li7.15Al0.012La3Zr1.71Ta0.25Si0.15O12.44,0.00046,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0128,McHaffie_superionic,,Li6.79Al0.012La3Zr1.61Ta0.25Si0.15O12.12,,Li6.79Al0.012La3Zr1.61Ta0.25Si0.15O12.12,0.00029,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0129,McHaffie_superionic,,Li2.15Al0.5S1.65Cl0.35,,Li2.15Al0.5S1.65Cl0.35,6.1e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0130,McHaffie_superionic,,LiYO2,,LiYO2,4.93e-13,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0131,McHaffie_superionic,,LiBiO2,,LiBiO2,3.8e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0132,McHaffie_superionic,,Li3.4Si0.7S0.3O4,,Li3.4Si0.7S0.3O4,4.21e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0133,McHaffie_superionic,,Li7.2N1.6Cl2.4,,Li7.2N1.6Cl2.4,1.23e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0134,McHaffie_superionic,,Li3ErCl6,,Li3ErCl6,0.00033,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0135,McHaffie_superionic,,Li1.9Mn0.9Ga0.1Cl4,,Li1.9Mn0.9Ga0.1Cl4,2.37e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0136,McHaffie_superionic,,Li1.65Mn0.65In0.35Cl4,,Li1.65Mn0.65In0.35Cl4,1.4e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0137,McHaffie_superionic,,Li2Fe1.075Ti0.925P3O12,,Li2Fe1.075Ti0.925P3O12,3.34e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0138,McHaffie_superionic,,LiVO3,,LiVO3,2.05e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0139,McHaffie_superionic,,Li5La3Nb2O12,,Li5La3Nb2O12,8e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0140,McHaffie_superionic,,LiAlSiO4,,LiAlSiO4,5.82e-14,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0141,McHaffie_superionic,,Li1.5Fe0.5Ti1.5(PO4)3,,Li1.5Fe0.5Ti1.5(PO4)3,0.000174,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0142,McHaffie_superionic,,Pb6.12Ca1.9Li1.96(PO4)6,,Pb6.12Ca1.9Li1.96(PO4)6,2.25e-16,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0143,McHaffie_superionic,,Li4SiS4,,Li4SiS4,2.76e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0144,McHaffie_superionic,,LiGaBr4,,LiGaBr4,7e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0145,McHaffie_superionic,,Li6ZnO4,,Li6ZnO4,6.2e-11,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0146,McHaffie_superionic,,Li2.08Ti0.92In1.08P3O12,,Li2.08Ti0.92In1.08P3O12,8.3e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0147,McHaffie_superionic,,Li2B4O7,,Li2B4O7,5.96e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0148,McHaffie_superionic,,LiPN2,,LiPN2,2.16e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0149,McHaffie_superionic,,Li3.5Ge0.5V0.5O4,,Li3.5Ge0.5V0.5O4,4.2e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0150,McHaffie_superionic,,Li3OBr,,Li3OBr,1.02e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0151,McHaffie_superionic,,Li2Ge7O15,,Li2Ge7O15,5e-16,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0152,McHaffie_superionic,,Li7PN4,,Li7PN4,1.6e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0153,McHaffie_superionic,,Li3Fe2P3O12,,Li3Fe2P3O12,1.17e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0154,McHaffie_superionic,,Li2MnCl4,,Li2MnCl4,4.79e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0155,McHaffie_superionic,,LiGe2(PO4)3,,LiGe2(PO4)3,4.83e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0156,McHaffie_superionic,,LiLaNb2O7,,LiLaNb2O7,4.95e-12,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0157,McHaffie_superionic,,Li6FeCl8,,Li6FeCl8,1.81e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0158,McHaffie_superionic,,Li2MgBr4,,Li2MgBr4,7.8e-10,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0159,McHaffie_superionic,,Li6Zr2O7,,Li6Zr2O7,1.6e-13,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0160,McHaffie_superionic,,Li2MgCl4,,Li2MgCl4,6.24e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0161,McHaffie_superionic,,Li2CdCl4,,Li2CdCl4,8.8e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0162,McHaffie_superionic,,Li2VCl4,,Li2VCl4,6.95e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0163,McHaffie_superionic,,Li2.88PO3.73N0.14,,Li2.88PO3.73N0.14,1.4e-13,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0164,McHaffie_superionic,,Li3PO4,,Li3PO4,4.2e-18,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0165,McHaffie_superionic,,LiGa(Si2O6),,LiGa(Si2O6),2.74e-13,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0166,McHaffie_superionic,,Nd0.54Li0.36TiO3,,Nd0.54Li0.36TiO3,3.42e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0167,McHaffie_superionic,,Pr0.51Li0.39TiO2.96,,Pr0.51Li0.39TiO2.96,5.34e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0168,McHaffie_superionic,,LiAlSi3O8,,LiAlSi3O8,7.19e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0169,McHaffie_superionic,,Li0.33La0.5TiO3,,Li0.33La0.5TiO3,0.001,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0170,McHaffie_superionic,,La0.58Li0.27TiO3,,La0.58Li0.27TiO3,0.000599,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0171,McHaffie_superionic,,Li0.284Sm4.512Si3O12.91,,Li0.284Sm4.512Si3O12.91,5.05e-12,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0172,McHaffie_superionic,,Li0.87Hf2.032P3O12,,Li0.87Hf2.032P3O12,9.2e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0173,McHaffie_superionic,,LiSn2(PO4)3,,LiSn2(PO4)3,2.04e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0174,McHaffie_superionic,,Li6NBr3,,Li6NBr3,9.47e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0175,McHaffie_superionic,,Li3AlF6,,Li3AlF6,4.7e-12,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0176,McHaffie_superionic,,Li2MgTi3O8,,Li2MgTi3O8,3.26e-11,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0177,McHaffie_superionic,,Li2CoTi3O8,,Li2CoTi3O8,9.62e-19,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0178,McHaffie_superionic,,Li2CoGe3O8,,Li2CoGe3O8,1.58e-21,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0179,McHaffie_superionic,,Li2NiGe3O8,,Li2NiGe3O8,4.88e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0180,McHaffie_superionic,,Li2ZnGe3O8,,Li2ZnGe3O8,2.7e-31,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0181,McHaffie_superionic,,Li4SrN2,,Li4SrN2,2.3e-13,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0182,McHaffie_superionic,,Li4Sr3Nb5.77Fe0.23O19.77,,Li4Sr3Nb5.77Fe0.23O19.77,1.9e-11,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0183,McHaffie_superionic,,Li4Sr3Nb6O20,,Li4Sr3Nb6O20,2.35e-12,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0184,McHaffie_superionic,,Li3InCl6,,Li3InCl6,0.00204,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0185,McHaffie_superionic,,La0.5Li0.5O3Ti1,,La0.5Li0.5O3Ti1,0.000309847,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0186,McHaffie_superionic,,Li(LaTiO4),,Li(LaTiO4),4.98e-15,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0187,McHaffie_superionic,,Li(NdTiO4),,Li(NdTiO4),7.68e-16,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0188,McHaffie_superionic,,Li4GeS4,,Li4GeS4,2e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0189,McHaffie_superionic,,La0.64Li0.08TiO3,,La0.64Li0.08TiO3,0.000335,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0190,McHaffie_superionic,,La0.625Li0.125TiO3,,La0.625Li0.125TiO3,0.00044098,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0191,McHaffie_superionic,,La0.595Li0.215TiO3,,La0.595Li0.215TiO3,0.000853,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0192,McHaffie_superionic,,La0.565Li0.305TiO3,,La0.565Li0.305TiO3,0.000957,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0193,McHaffie_superionic,,La0.5Li0.5TiO3,,La0.5Li0.5TiO3,0.000925,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0194,McHaffie_superionic,,Li2ZrO3,,Li2ZrO3,1.32e-14,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0195,McHaffie_superionic,,Li3.333Mg0.333P2S6,,Li3.333Mg0.333P2S6,6.77e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0196,McHaffie_superionic,,Li2.667Mg0.667P2S6,,Li2.667Mg0.667P2S6,1.31e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0197,McHaffie_superionic,,LiZnPS4,,LiZnPS4,5.4e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0198,McHaffie_superionic,,LiTi2(PO4)3,,LiTi2(PO4)3,7.61e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0199,McHaffie_superionic,,Li0.18La0.61TiO3,,Li0.18La0.61TiO3,0.0002,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0200,McHaffie_superionic,,r-LiAlO2,,r-LiAlO2,3.38e-17,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0201,McHaffie_superionic,,Li14Zn(GeO4)4,,Li14Zn(GeO4)4,0.000103,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0202,McHaffie_superionic,,Li5.74Si0.08Sb0.92S4.99I1.01,,Li5.74Si0.08Sb0.92S4.99I1.01,6.7e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0203,McHaffie_superionic,,Li6.16Si0.62Sb0.38S5.07I0.93,,Li6.16Si0.62Sb0.38S5.07I0.93,0.019,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0204,McHaffie_superionic,,Li6.47Sn0.2Sb0.8S4.97I1.03,,Li6.47Sn0.2Sb0.8S4.97I1.03,0.00012,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
